userId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1082,-1.0215812,-0.8106561,-0.83342224,0.9896697,0.3685939,-0.46347162,1.2223576,0.6185941,1.2732501,0.51309085,-1.0868975,-0.75758356,0.5237755,1.189475,-0.3332341,-1.1336365,-0.9865269,0.34360173,-1.1014342,-0.40642703,0.13141817,-0.105466075,1.0830382,-1.4301642,-0.3762319,-1.5057378,-0.9059275,1.5813076,1.2215819,0.7760946,-2.4788961,-0.9312628,0.21587595,-0.9223007,-1.2392004,0.15801382,0.8293921,0.9111887,-0.31050748,0.795044,-0.7355098,-0.25249678,-1.8771849,-1.508273,-0.30523366,-0.34802058,-1.9707191,0.7445088,0.77115107,0.57369405,-0.98073196,-0.9322261,0.41104078,0.9657153,-1.9253131,1.3172114,0.34686837,-1.2903092,-0.67566913,-1.7116218,0.47333413,-1.2619561,-0.2235889,-0.6225452
1083,-1.0973103,-2.207421,-1.9038999,0.7389035,2.490365,-0.039943103,0.47775447,-1.471959,-2.200374,-0.41296303,-1.9869851,1.2345186,-0.13756369,-1.0321002,0.029044932,0.31408948,1.6761336,1.2220635,-0.95534045,0.2799647,0.093020305,-0.44791928,-0.42288256,-1.2413596,-0.048486497,0.9967384,0.53028286,-2.1192453,-2.0763373,-0.08733789,-1.0817714,0.5010195,1.1834656,0.20374553,1.1390487,-0.68914443,0.73822576,-0.30766585,-1.2866106,-2.2479894,-0.39209777,0.3804583,0.016236374,-0.210071,-1.5541376,0.5557303,-0.5932625,0.4839228,-1.1850984,2.8079038,0.5087129,1.5525211,-0.7863209,-0.55239487,0.22613695,1.3942277,-0.45343336,0.6994823,-1.6666573,-1.8629419,1.1805617,-0.4871492,2.1510718,0.34488302
1084,0.8801021,0.89196104,0.85332876,-0.57980806,0.049435154,-0.8202689,-0.9044248,0.105646625,1.3027864,0.33750296,-0.18366016,-1.6067799,-0.79553044,-0.29793108,0.9970247,-0.11652452,0.12130628,0.79334575,0.03637367,0.31457955,2.2975137,-1.8924792,-0.14654598,0.654926,0.383909,-1.4238416,0.61380124,0.22871213,-0.6308688,-0.112654656,-0.91057676,0.43019772,0.5094899,2.220202,-0.2140273,-1.8487858,-1.3639504,1.8180215,0.6121378,-0.49349588,0.6850792,0.82259226,-0.76902604,2.4719934,1.409942,-0.70909226,-1.0800506,1.5754536,-0.39828378,-0.3783509,-2.4874744,0.51144713,0.8737531,0.39389762,1.1284169,0.78395516,-0.6989832,0.94525224,2.1838188,0.50455385,1.5213047,1.3941135,1.1977805,0.616239
1085,0.9638475,0.34363323,-1.077072,-1.3418598,1.110586,0.9364128,-1.5332325,0.90205866,-1.5154953,-1.6759394,0.87544656,-1.6352484,0.2611546,-0.6813547,-0.13876751,-0.7235403,1.0142001,-0.8861436,0.6434054,-0.13675213,-0.3143856,-1.591743,-1.0472561,0.019579653,0.46922064,0.7485392,-0.91311806,0.45508748,0.448569,0.2825942,-2.151145,0.70883226,-0.086420424,-0.7213246,1.8506603,-1.5202762,0.831899,-0.793141,0.9938933,-0.95777255,-1.0723405,0.8491646,0.13746136,-0.27785724,-0.21850927,0.32537195,-0.31382728,-1.6252632,1.1943817,0.41182,1.2726146,-1.0868341,-1.2564653,-0.21486469,-1.4505042,-1.1184711,-2.0683088,-0.33126602,0.19223475,0.6533577,-1.6698805,-0.46311533,-1.2281393,-1.9776549
1086,0.34749156,2.03183,-1.9086709,-0.19496138,0.9860166,1.7072434,0.16790816,0.29208034,-0.091803424,0.30732194,2.4574413,-0.89384437,0.2264302,-0.22259094,0.16726722,-0.74388105,-1.0099756,-1.2498299,-0.22465338,1.373953,-1.101617,0.34867367,0.5078457,0.5315779,-1.6184337,-2.4439301,0.43499932,-0.3081605,-2.4113522,-2.0104175,-1.3202585,1.46013,-1.8473929,-0.22906002,0.9810363,-0.5445129,0.7698889,-0.5828489,-0.77649593,-1.2236261,-0.98749924,0.55856454,-1.2391753,1.3259542,0.57092595,-0.7286703,1.0813481,0.83371663,-1.2791364,0.22443506,-0.2420847,0.22164063,0.3101029,0.15192756,0.24171317,-1.5771714,1.7422093,-0.841557,1.1719584,0.73598623,0.6132103,0.5965762,0.06575889,-0.8957396
1087,1.0079848,-0.59307873,1.2354797,-0.4014866,1.1224037,-0.0734588,-1.8065628,-1.4963993,-0.35111675,-1.2208703,-0.8481171,-0.45572382,1.1622078,-0.31512985,0.18155073,0.9466486,-0.113946855,-0.97495425,-0.82592803,-0.877365,-1.3892219,-1.0147173,0.26051527,0.7685415,-1.258023,-0.7920309,0.43284583,-1.3599586,0.35207486,-1.4040948,-1.2453698,0.19667715,2.050689,1.0245554,0.14342342,-0.23622456,-0.91726863,-0.67112255,-0.46015242,-0.429328,-0.6404722,0.9048397,-0.7528091,-1.0797846,-0.11831294,-0.3498104,0.20881866,-0.5986373,-1.0378165,-0.44684887,0.9752699,-1.4525207,0.71625197,1.8764365,-0.35446566,0.97567415,0.31967068,0.044365652,0.19478883,0.08899298,-0.77375144,-1.0072753,-1.1702828,-1.2803124
1088,1.5640409,-1.122388,-0.6848684,-0.3318121,1.5483397,-0.025803111,-0.5527284,-0.35447314,0.5918253,0.19613706,-0.39783713,1.4967324,-1.1367623,0.43239996,-0.586188,0.362357,0.46039903,-0.42713732,-0.26039776,0.45589644,0.77977,0.4913634,-1.9485965,0.4404458,0.16619262,-2.0531487,-2.229189,-2.0352314,0.56789917,1.415371,-0.5506073,0.6679367,0.56167233,0.8437653,0.36666206,-0.4308179,1.1822139,1.3004899,0.63385683,0.1042241,-1.0729814,-1.0296428,-0.17275338,1.3016471,-1.3070457,-2.1951854,1.316102,0.3718387,-0.3916983,0.46127918,-1.2473089,0.24647328,0.2229389,-0.880008,-0.66519845,1.0102265,0.23067611,0.58760774,0.3565207,0.8171614,-0.3003738,1.0761042,-1.4596984,1.6161052
1089,0.626859,-0.6433368,0.14609271,1.5495353,-0.3436007,0.8904062,1.0220757,-0.6291022,-0.050174594,0.2687263,-0.81774133,0.28675875,1.0432311,0.2825616,1.2678294,0.5321105,-0.27312624,1.3032072,-0.28635347,0.15114051,0.20577969,-0.08467897,1.0728929,1.64247,-0.51759887,-0.35656112,-1.2172633,0.698503,-0.80785877,0.28573847,0.82740307,-0.8012929,0.13695525,-0.1872194,-1.082647,-0.7104156,-1.541484,1.5081948,0.6071414,-1.1605507,1.0728408,-1.604895,-0.7249306,-1.0426652,-1.2421049,0.14387935,-1.9825811,0.73477,1.0370626,-0.21653885,2.8821237,-0.07194614,1.6120217,-0.16852948,1.1959789,-0.093932174,1.600261,0.1472,-0.43605122,0.610394,0.60884464,0.45409355,0.3681602,-0.9052521
1090,-0.23010582,0.3863884,-0.3186484,1.0346568,0.38721582,1.767851,0.13734159,0.7960383,-0.9699332,-0.667075,-0.1636436,1.9807928,1.2976843,0.39062148,-1.4797125,-1.3560915,1.167014,0.8707671,0.1171134,0.1516511,0.046755552,1.6878763,-0.50791955,-0.72132546,-0.0019307681,1.3544488,-0.61752677,-0.33033925,0.22672671,1.2705834,0.9806836,1.0477775,-0.19779673,1.63602,0.042782333,-0.41716465,-0.6171777,0.14374231,-0.26736805,-0.85705656,1.3687893,2.1115005,0.10025267,0.19760025,0.4963771,-2.2198808,0.12849073,0.20654681,1.2726362,0.01973394,-0.0062104063,-0.070527546,0.08591543,0.7402166,0.8964675,0.31910408,0.7490193,-0.55421317,0.3610513,-0.73061305,0.89247096,1.1704507,0.45229462,1.4344456
1091,0.8139918,2.309787,-1.2846547,-0.0001522782,-0.94842076,-1.562859,-0.009888781,-0.16097638,-0.31688765,1.1679927,0.4037959,0.83470327,-1.561812,-0.31175786,1.078777,2.4178066,-0.38121256,-1.2112043,-1.9238533,0.17480873,-2.3776526,-1.2164906,-1.0422212,1.089496,-0.38500866,-0.44712102,1.053484,-0.6261445,-0.05426425,1.4506453,-1.4328853,1.7519197,0.2174814,-0.76667225,0.91030896,-0.44254756,2.0407639,1.0303638,0.5160249,0.5536736,1.6607656,0.47679225,-0.16988541,-0.37151462,-1.8748436,1.6027895,0.114720516,1.541357,-0.7781206,1.2147683,-1.9391055,-0.9958076,-1.196986,1.056337,-2.862733,-1.4111325,-0.33594492,1.5757295,-0.60229033,0.39473927,1.002004,-1.6457853,-0.023342567,0.67625517
1092,-1.4222084,-1.079656,-0.48834872,0.10390589,-1.3789802,0.58980405,0.19972098,-1.101101,-0.87226826,-0.4545581,1.197676,-0.9180152,-1.5900174,-2.39637,0.70829755,-0.71320784,0.23930292,0.7815092,-0.5549676,-0.7080345,-0.21940407,1.9279929,1.4569172,-0.8587674,-1.4026874,-0.08908563,-1.4663392,2.4178572,-0.63437605,-0.45890474,-0.5170926,-0.31641573,-0.22474088,0.9126439,1.4319807,-0.16589063,0.5459718,0.57350254,-2.3009565,0.83086956,1.6169546,-0.0013075649,0.3413923,-0.3142662,-0.7992048,0.68851036,-1.6666758,0.13962819,-1.321946,0.3438013,-1.0325103,-0.0762945,-0.33885047,0.054330863,2.3353164,-2.1407936,-0.6548182,1.3407987,-0.43241933,0.67852837,1.4594117,0.052606136,-0.9442935,1.1783981
1093,1.5012515,0.7040421,1.2100517,0.5223229,0.34220624,1.0319542,-1.0383673,-0.22814626,0.8914557,0.9655897,0.337496,-1.081578,1.4658213,1.5924239,-1.412881,0.9651492,-0.9001402,-1.2704782,-1.402792,1.8082606,1.7387611,0.2609359,0.4044897,1.6705246,0.44672412,0.6375746,-1.7524025,-0.10032039,1.4816401,-1.7132776,-0.10470644,-0.53897554,0.875963,-0.6929307,-0.11642703,0.64304894,-0.52987474,0.5938624,-0.6788908,0.3385267,0.5060803,-0.5282142,-1.1340396,-1.4141145,1.2794734,0.20194556,-1.9421418,0.47362968,-0.99598575,-1.2737552,-0.7931767,-1.4054941,-0.309558,2.6196444,0.2806563,-1.3065403,-0.6935301,0.380752,-0.34986115,0.4464048,0.8198499,-0.9698991,-0.4745606,-0.32681957
1094,0.25962773,0.42000628,-1.2966775,0.50108266,-0.07900824,0.4299824,-0.93819076,-1.620296,1.099229,1.1463624,-2.1786578,-0.06353736,-0.9136298,-0.381312,0.18592349,-0.110693626,-1.8655767,0.016813997,-1.936092,1.0441935,1.8681939,2.1230962,0.83197904,0.8584,-0.17929573,-1.2628722,0.44254342,-0.36139178,1.3502598,-0.3764593,-0.27429774,0.9156913,-0.27149883,-2.839332,0.16515158,1.1967154,0.53356075,-0.46260366,-1.3754245,1.3373696,0.48090613,-0.87615645,1.0946062,-1.0483073,0.41427788,1.7915119,-0.53157675,0.39426658,-1.4620179,0.7540051,0.2755061,1.5291029,0.9292699,-0.8014165,0.30731925,0.7161079,-1.7857865,-2.630571,-0.29588082,-0.024936836,-0.47632614,-0.83684593,0.30691507,-0.42783332
1095,0.7152252,0.25595078,1.228321,0.016974574,-1.0789407,0.63161814,-1.7508444,0.74852484,0.7258976,0.070434794,-0.094611906,-0.029134989,-0.5801836,0.9316661,-0.4627458,0.2539992,-0.80419546,-0.17449258,-0.10582678,-0.17644042,0.30224156,-0.43324408,0.2733874,-0.47059163,0.4615974,0.5775233,-0.3545829,1.0443212,-0.90957886,1.1733344,0.2909799,0.5683558,-0.3517867,1.1405156,0.1731917,-0.19649489,0.12485713,-1.6598325,1.2358881,-0.16910309,-0.33270547,0.015386624,0.3996342,1.0812391,0.3843726,1.2347555,0.13971607,-1.4855362,-2.4192417,-0.14026412,1.3402872,1.547351,0.20376605,-0.16327764,1.7420309,0.12009628,0.09894766,0.5464224,-0.4043034,0.1865114,1.3225276,-0.50993866,1.9602954,0.6559099
1096,-1.930986,-0.075983874,1.0761808,-0.693166,-0.019521434,1.4849269,1.2451794,-1.5303073,-0.56938326,-1.1937847,-0.5849039,-0.17800945,-1.4527996,-0.7271738,1.4516499,1.357919,0.028732901,1.0524433,-0.9454034,-0.1749528,1.5003128,0.040694613,1.1997417,-0.40792283,-0.11564038,-0.19461529,-1.1465566,0.49669823,-0.74863154,0.75185555,0.02038948,1.7511739,1.3720648,0.4229442,-0.28277937,-1.0274738,0.185824,-1.1561362,0.58069146,0.9168465,-1.1595362,1.5420443,0.39535022,-0.96574336,-1.5618951,0.29533735,0.7595485,-0.83409214,0.6742834,3.4630883,-1.12199,-0.7712833,0.56864196,0.49346647,-2.19171,-0.20248602,0.05729685,0.8222994,2.1267514,0.57616043,1.5575389,1.3985311,-1.080076,0.08793639
1097,-1.0222174,-1.3128606,1.7662827,-0.18725352,0.37358645,-0.10046283,-0.7809657,0.29496104,-0.0577088,1.7677956,-0.12968853,0.060457807,-0.70965075,2.3649018,1.0069578,-0.33614972,-0.19443782,0.6733787,-1.8832834,1.1475582,-1.2734008,-1.0651494,1.1478188,-0.56624484,-0.80841225,-0.7802243,-0.27891317,0.73720706,-0.25157195,2.0199242,-0.7620391,-1.0366899,1.5741649,1.2399993,-1.4914721,-0.13686669,-1.4161158,0.11707264,-1.7135736,-0.68187344,-1.6200988,-1.2800763,1.5124208,-0.27480692,0.6417228,0.094461635,-0.34585124,1.2445374,-0.14681901,-0.7331264,-0.68172705,-0.16397052,-0.08215468,0.3088505,0.25820467,0.67241275,-0.87976,1.1887946,0.3345493,0.73604053,1.9724919,-0.32918146,-1.4070277,-1.2400527
1098,0.9658705,1.1561444,1.3165964,0.08215005,-0.7900138,-1.4428464,1.4771222,-1.5410169,0.5265784,0.6365223,0.25455487,-1.5558845,0.9900958,0.15746494,0.019030878,-0.08649023,0.2752821,-0.5554969,-1.484727,0.048053585,1.8174517,0.5336451,-0.38036895,-0.37184873,-0.83021164,1.7267612,-0.83571136,-0.7404771,1.2243553,1.4986322,-0.25543475,-0.9316383,0.5448887,0.13653585,1.2905375,0.4936099,0.9062161,0.39370173,0.65812695,-0.5069016,-1.7426937,-1.1015996,-0.8307049,-0.3591615,-1.0347719,1.8475921,-0.9818577,0.20607108,0.9644129,1.4748751,-0.06470211,1.1269054,0.8511089,2.0942261,0.7162908,-0.6438613,-0.41703466,0.2777681,0.37727204,1.1712056,-2.0501523,0.6201173,-0.15832779,-1.2189821
1099,-0.8104959,0.10697957,-0.9080903,-0.03927479,1.659701,-0.20553492,-1.2034206,-0.02211107,-1.2547526,1.0012197,-1.0961022,1.3512517,0.41981086,0.003757242,1.2177114,0.07593423,-0.4086072,-2.1732376,0.15937461,-0.27231067,-2.222123,0.12786505,0.63708305,-1.0445552,0.6701682,0.64413893,-0.7218623,-1.4622561,-1.2181243,-0.4891773,0.83646196,0.20312162,-2.1989589,0.661307,0.8867053,-1.4402982,-1.7050787,-0.6140886,-0.3396808,0.27748412,-0.63010716,-0.36746663,-0.38331413,0.9332007,-0.045209937,-0.8127026,-0.090037055,0.73130906,1.1710358,-0.8077076,-1.2541057,1.0196145,-0.20972525,-0.069252245,0.08839106,-0.6872805,0.1524928,1.0583041,0.07743437,-0.27562812,-0.28323036,0.27517462,0.4993087,-1.2864578
1100,-0.18288296,-2.1971471,-0.37961546,1.6178457,-0.74830717,-0.05814238,0.52183867,-0.31644514,-1.4857458,-1.549953,-1.0328186,-1.336365,-1.126701,-0.1372353,0.6298435,-0.7336192,-0.7172245,0.58138424,-0.95095366,1.1009563,-0.30622074,0.9317227,0.3973829,-1.3405311,-1.6450137,-0.24000922,0.038554978,-0.8704603,-1.5069966,0.8144455,-1.3918066,-0.9639129,-0.6842202,-2.3509529,-0.5228287,-0.8400586,0.37820584,0.17317145,2.7211607,-0.17151672,-2.7865431,-0.89793366,0.2522536,0.6250369,1.188452,-0.8731979,1.7998879,0.8002599,-1.5130908,0.7780068,1.3593011,-0.59948426,1.0593052,0.089637555,-0.91594845,1.180481,1.976731,0.44947836,-1.3554903,0.614116,-0.7325005,2.4879348,-0.07069037,0.07423133
1101,0.6897277,-0.35789463,-0.108708985,2.0785544,1.3659018,-0.10066373,-0.2682932,-0.4800177,-0.42793962,-0.23795134,-1.7414346,-0.25794247,-1.245193,-2.0917068,-1.2965566,-1.7062421,-1.3166022,0.7047124,-0.47380367,0.7928557,0.47238368,1.496949,1.4860786,-1.1915805,0.09960246,1.1804177,-1.2050301,0.34105858,0.47849536,-0.092855565,-1.747735,0.78740066,1.517056,-1.5527878,1.1219414,0.83014506,-0.48544073,-1.3745509,0.9746615,-0.66015923,-1.1066396,-0.23372668,-2.036968,0.84447855,1.8816172,1.0893217,0.4693954,-1.1633512,-0.7569362,0.910496,0.89728236,0.92055416,-0.24478845,0.0060336404,0.29267877,-0.3243247,-0.62529606,-0.068342276,1.5736063,-0.7109239,-1.5901706,-0.3552302,0.15343857,1.3038243
1102,-0.20726806,-1.3331355,-1.432689,-1.086545,1.8647233,-0.089788325,0.4248083,-0.87984586,-1.0166318,1.3059165,1.5600917,-1.2548916,0.12603512,0.018783912,1.4153577,-3.0870306,0.08856107,0.6056741,1.1018001,-1.6860145,1.0055104,-2.213005,-1.0198578,-1.6065081,0.8293851,-0.7044912,-0.0004574127,-0.8858385,0.73905027,1.0600379,1.0424048,0.020734724,-0.7882776,1.0385867,1.380513,0.2316108,0.84902215,-1.2064254,-1.2390931,-0.8047519,1.051923,0.97268003,-0.55751085,-0.034521308,1.4875199,-0.2906658,0.45529163,-0.8662979,-0.97989196,0.4285941,-2.0526118,-1.8960059,-2.0915663,0.35553896,0.3334339,1.068066,2.9470165,-0.49993578,0.29078937,0.7449151,0.33429733,0.48637423,1.4896183,-1.0676528
1103,1.3051735,-1.1137419,-0.61827296,-0.17896315,1.2208251,0.6148762,1.1605216,-0.9594842,-1.4106548,-0.72316885,1.7053322,0.09046974,0.14544615,-0.34120893,0.08983423,0.19527476,1.2717978,-0.27832243,-0.9328542,1.1305236,-0.4640111,-0.23609291,0.53291893,1.6086833,0.6294907,-0.4409495,0.69406384,-0.47946647,1.1517966,1.7119813,-0.29985958,-0.13370924,1.9506104,0.63864756,0.8099839,0.69919443,1.3495091,-0.19072936,1.3207513,0.6982846,-0.6012,1.5249015,-0.332512,-0.08224897,0.3603913,0.92456174,0.7435175,-0.68236345,0.4590859,-0.8828883,1.2437443,-0.38416696,0.67053324,1.5196905,0.07802849,0.54629123,-0.38652715,0.43934974,-0.24328265,0.2969524,-0.793458,1.8950516,-1.2022483,-0.7315255
1104,0.8139227,0.24831134,-1.0389242,0.74972034,0.8029715,0.188734,-1.6524268,-0.59339833,1.0604514,1.8514307,-0.21993183,1.1931897,1.5723246,-1.518397,-0.016827548,-0.35904804,-0.7668092,-0.68058926,0.17371577,-0.5988675,0.3053694,0.80528855,-0.2937058,0.6312217,-0.29394755,1.1183352,-0.49351558,0.46078497,-0.8439834,2.0292423,1.0985862,-1.5515941,-0.85404354,1.64189,-0.70862657,0.24245213,-0.16099165,0.9801648,0.12775056,0.33372375,1.1270157,-0.28412858,-1.7253379,0.013835935,2.8564873,1.2194327,-0.18037896,0.07415549,0.682174,1.3121005,-0.9279869,-1.7710361,-0.013202982,-0.013423113,0.49340078,0.31519872,0.16032903,0.88623476,-0.7052652,-0.39630565,-0.72866565,-1.0036961,0.48433384,0.9380963
1105,-0.30241376,-1.0997628,0.38841116,1.2289481,0.18871318,-1.958733,-0.41186336,-0.2716566,0.4471708,0.008333952,0.0556519,-0.34257844,-1.0026473,0.59575593,0.8575042,0.30727497,1.8301017,-0.37640148,-0.6653805,0.09621295,0.4446401,0.16729242,0.009959826,-1.6006545,1.1844786,2.4198346,-0.029229369,-1.1759691,0.15977791,1.2356654,-0.65247214,-0.3974899,0.23159222,-1.1840705,-0.16249382,-2.4617658,0.5294284,-0.56042117,-0.14892904,-1.1159716,-0.4317126,0.6432089,-1.2966217,-1.0860453,0.41111514,-0.448427,-0.7894239,-1.5011772,-0.41839513,0.6100982,1.4354284,1.9568491,-0.16290794,-0.2156641,0.028742684,-0.8490919,-0.593392,-0.6164595,-0.36107755,-0.7492443,0.30109248,0.9045795,1.9811733,1.3314477
1106,0.7313465,-0.97319645,-0.16910501,0.51217777,0.19236809,1.1358185,0.15666287,-0.80426997,0.5550662,0.5781783,-0.6117472,1.472443,-0.27101052,0.87806875,0.25676265,0.21343325,-0.17081982,0.6882666,-1.3553939,-0.10849644,2.2318456,0.68263686,0.008362752,0.7596162,0.33692622,1.2111977,0.7226296,1.470573,-0.21571273,0.8206536,-1.0073833,-0.38793984,0.10915917,0.079627536,-0.83836514,0.13852341,-1.7975918,1.5435103,0.12854479,-0.9359784,-0.9400255,0.29948896,-0.483928,-0.039417055,1.0982897,-1.0651683,0.02162367,-0.9410567,-0.6680337,-0.56554985,-0.37990078,-0.48453593,0.44069955,-0.13103801,-0.46662205,0.94792926,-0.40202373,1.1045436,1.229896,-0.18975228,-1.4877857,-0.4181738,0.90307385,-1.4790606
1107,-0.05778555,1.103043,0.86311257,-0.0063337698,1.2368586,-0.16900992,1.1796274,0.92274326,0.46453568,0.69818175,0.53735656,0.93623424,1.5730782,-0.9794813,-0.26166406,1.4390986,0.117656626,0.2631058,-0.5033273,1.270696,-0.34511638,-1.9034151,-1.138618,0.19232124,-0.36710584,1.1572328,-0.121425696,-0.73021156,1.9887599,-1.0385805,0.3779908,-0.9601336,0.059611842,-0.7936901,-1.3636688,1.3602371,0.2881245,-1.0883008,-0.17692232,-1.8208055,1.0611148,0.31566238,0.22654802,0.880936,-0.6734446,-0.031489473,-3.633141,-0.8517107,0.26440063,1.1801742,-1.060898,0.9070338,2.294177,-0.40306103,0.81821835,0.37405965,-0.7605503,-0.86884433,0.027541913,0.72968054,-0.37086987,0.61452997,0.6377154,1.4335858
1108,-0.23911361,-1.2670228,-1.2886708,-0.039634515,-0.37297308,1.1774318,-1.4220037,0.86271816,-2.084246,0.60528624,1.1645725,-0.14073831,1.99021,0.771724,-0.43180403,2.3833418,-1.6462816,-2.1394079,1.3012661,1.3249469,1.4554628,-1.1093348,0.28771067,-0.4227416,2.2978873,-1.2640903,0.1948095,-0.056975,-0.42693684,-1.6038905,-0.86531943,1.9096261,-1.1282529,1.0840762,-1.3870578,0.30793628,-1.7697357,-0.028438378,0.13729928,-0.97261417,0.21984956,0.792434,0.10348983,0.10413504,-2.1088772,1.4404668,2.754873,-1.1646367,-1.6166282,-0.4662222,0.15688339,-0.20822677,-1.709703,-0.32164833,-0.4614464,0.8769112,0.7578381,0.98144215,1.0947728,2.0082738,0.85389256,-1.5429626,-0.5412203,2.2692716
1109,0.9512735,0.29149142,-0.5414294,1.8840568,0.47742778,0.9875008,-2.4998863,-1.2255554,0.68852174,-0.044514623,-1.9199138,-0.13271193,0.6972317,0.6197913,1.7962983,1.6364613,1.8265578,-0.08949489,-0.57950187,0.31411383,-1.4647623,0.5770702,-0.7473207,-1.2704172,0.37435097,-0.3621813,0.24196398,0.024957545,-1.7682856,-1.1273319,1.4182706,-2.4537191,-0.08692789,1.2560111,0.37176782,-2.534961,0.5776793,-0.18372478,0.7068933,0.4090572,0.940738,-0.6525597,0.59244823,0.8248317,-0.5935413,-0.58779293,-1.0295256,-0.8326294,-2.386677,0.5355017,0.17547429,1.401474,1.4108714,0.20211893,-0.2374522,-1.0167747,0.8525732,-1.3807226,0.3114705,-0.84150964,1.6450235,1.2013605,-1.46132,2.124711
1110,-2.9354136,-1.0481994,0.99372566,-1.7162865,1.6203693,-0.019256745,-0.9200077,0.6636844,-0.3583432,0.77655095,-0.91638327,0.4648939,-0.88424855,-0.44764248,-0.71988076,-0.37573966,-0.7714347,-0.2876622,-0.87183046,-1.0087994,1.2574251,0.11335,-0.4903836,0.2664744,-0.07146273,-0.16487512,1.0541317,1.5252934,-1.177046,-2.1303973,0.35258454,-0.87436163,-1.3935481,-0.79802257,2.1093793,1.4266546,1.0298667,-1.0258491,-0.06665267,0.0056100083,-1.3021411,0.37374032,1.5369556,-1.5145968,0.35716137,0.8565947,-1.264043,0.95435035,-0.75252295,0.35499454,-0.9843545,-0.6607187,1.3187151,-0.2024713,-0.9244991,0.7334386,-0.7150594,-0.89934987,0.30815992,-1.074071,1.7995722,0.16886938,1.8789309,0.46324858
1111,0.29251605,0.02157334,-0.6120876,1.7699434,-0.0049815956,1.2761812,0.76135236,-0.5320897,0.6179211,0.9012376,1.4833589,-0.0907439,0.105279334,0.8693513,-0.8563959,0.33864677,1.0174264,-0.4247958,0.5605639,-1.2015824,-0.3012654,0.35186848,0.7994592,-0.52847797,0.6766635,0.72707754,-1.1973927,-0.8027468,-1.6839325,-0.006321711,-0.7271866,1.2503344,-0.6594416,-0.9336839,0.104872495,0.96695197,0.6294844,-1.8229828,0.0394371,-0.2565751,0.08735598,-1.6611512,1.4030908,-0.28211182,0.39956617,-1.5433806,0.5844263,-0.7883211,-1.401012,-0.8619399,0.6384345,0.26211044,-0.7733465,-0.8834919,1.1223326,-1.9499683,-0.2172009,0.5033024,0.12642889,-0.6235405,1.6429249,0.29719713,0.0022558682,-0.292477
1112,0.23850928,0.58565295,0.21497057,0.27977663,0.7073092,0.5909318,0.9918724,0.77236724,-0.45642805,-1.1150769,1.2024558,-1.806822,-0.14845413,0.40442243,0.049242552,-1.4542534,1.251959,0.71843225,-1.0964011,0.83910626,0.35109165,0.944848,-0.5296898,-0.9494714,-0.5383765,0.87710965,-0.1914142,-1.5365639,1.559027,-1.7836385,-0.2906974,-0.13059786,1.0240849,-1.5514795,-0.96460414,-0.24886502,0.8835743,-1.5087861,-0.7846495,0.59723663,-1.2435415,0.4102392,-1.2606337,-1.2647419,1.2759016,-1.1741738,-0.044657916,0.4992584,-0.3353846,-0.91592646,-1.5950793,0.44408506,0.10794842,1.8411536,1.1057582,0.0052632536,0.502282,0.5874743,0.41008273,-0.36336234,0.71745324,1.9918287,-0.12947224,-0.7834237
1113,-0.8892583,-1.2547274,1.3108927,0.5037508,0.8692413,0.82440424,-0.5998697,0.40006578,0.47463953,-0.53479284,1.5779701,0.3359151,0.21532173,1.4041384,-0.21354936,-1.0440626,1.8040888,0.20359819,-0.9322177,-1.2572825,0.32297894,0.014127702,0.52993447,-0.079563774,-0.5648601,-0.15250653,-0.8466034,2.258063,-0.23759928,0.19472396,-0.95945203,-0.18846752,2.5481563,0.738368,-0.9898829,0.41129377,-1.8456513,0.47953478,0.0031260315,-0.447077,2.6715755,-0.096207425,-0.2757127,-0.19537729,-0.060952105,-0.86171657,-0.27714038,0.803856,-1.3994063,-0.66869426,-1.2129409,0.13903767,-1.8921453,-1.214575,0.025586993,-0.5857822,-0.6093877,0.68504626,1.6503971,-1.00388,0.22059543,0.34241933,1.6688546,0.729819
1114,-0.6816348,0.37484357,-1.1614602,2.167135,-0.9439334,-1.3611158,-0.08365559,0.40431723,-0.31039947,-0.44113186,-1.1383032,0.7882483,-0.48394245,-0.16593315,0.8723566,-0.9225771,1.10787,-0.7668208,0.18183026,0.3039686,0.27164185,-0.3947705,0.32988364,-0.23844825,-1.5998266,1.3072205,-2.0984151,1.8661695,0.08496211,-0.45793244,-1.410629,1.1893411,-0.4906642,0.13213947,-0.23702803,-0.36310482,-0.88091666,0.5920514,-1.0914328,-0.98581785,1.8069454,-0.9559588,1.0158309,1.0173811,-0.39026925,-0.5902695,-0.6041699,0.5153928,-0.23448381,-1.3656433,-0.8459556,-0.7385547,-0.4865246,-0.54979163,-1.261045,0.11789679,-1.8388649,-0.70005924,0.26832497,0.42027044,-1.0743057,-0.35864574,-1.182233,1.4223615
