userId,pca_1,pca_2
935,-0.27654737,0.88276976
936,0.5040165,-1.3419322
937,3.1062808,-0.5143052
938,-0.39640313,0.29410723
939,-2.1544807,1.089931
940,-1.6484282,1.1266067
941,-7.9071817,1.0417234
942,1.4801745,1.3673443
943,6.4688044,-0.3980843
944,-0.36053196,1.8703707
945,-0.82748586,-0.21787323
946,2.2377865,-0.79906356
947,-3.8355334,1.6474023
948,1.2416507,0.4304065
949,5.1092806,1.2723709
950,-4.8528366,0.23603188
951,5.295,-0.7400061
952,1.062452,0.22939172
953,8.678489,-0.26505372
954,-2.5246603,0.784418
955,-1.8159914,1.1067826
956,0.81944156,-0.8002686
957,4.077918,1.5333141
958,-0.54154253,2.222586
959,-0.3884792,-0.6978643
960,0.33074933,1.4983511
961,2.1088784,1.5989488
962,1.5357933,-0.11646792
963,-2.2981796,-0.015142728
964,-2.4380748,-0.635595
965,0.36811,1.7417442
966,-2.3971546,2.8198957
967,2.5876563,-0.9677904
968,1.9362981,-0.9929955
969,-0.31654644,1.3044182
970,-2.544652,-0.93708235
971,-0.61698484,-1.384312
972,-4.0114336,0.113843486
973,-3.9746766,-1.421507
974,-3.088981,-0.1381145
975,-4.7668505,-1.5194951
976,-0.9720569,-0.9261438
977,-0.44965646,-0.027499564
978,1.0698088,0.6604138
979,0.251436,-1.5794196
980,-6.5798416,1.2654264
981,-2.340529,-0.5565741
982,4.0138407,0.5537675
983,6.73277,0.3576117
984,-0.36855787,-0.026823878
985,4.6246643,-1.3188672
986,2.617647,0.13222738
987,3.2755063,0.22205739
988,-2.932379,0.18459524
989,7.287278,-0.9225994
990,-0.6274832,-0.622254
991,-1.0790251,-0.6953606
992,-3.3383372,0.96652836
993,-5.705329,0.6497041
994,0.7511833,-1.3326818
995,1.0817882,-0.095923826
996,3.8069756,-1.2856455
997,-0.5969372,1.1851157
998,2.4116092,-0.028876275
999,-1.5817517,-2.7570143
1000,1.7123535,-0.3293646
1001,0.09053004,1.6797289
1002,0.45773596,0.19845887
1003,0.85412526,0.52355295
1004,-1.424834,-1.3490611
1005,2.2662253,-0.054507937
1006,-3.3866475,0.6784943
1007,5.024193,-2.7517877
1008,0.96114147,0.7985037
1009,1.0863509,-3.3562496
1010,-6.206873,-0.014235558
1011,-1.8801603,-0.23767273
1012,-3.9629707,-0.9345737
1013,-0.4258482,-1.4327905
1014,-5.539873,0.31947458
1015,1.1068054,0.44598737
1016,1.5259433,0.70614064
1017,0.51030993,0.08181445
1018,2.429599,2.2172372
1019,-4.1554966,1.2007793
1020,3.8782785,1.9852835
1021,7.2233505,1.3789687
1022,-0.73797905,0.4580282
1023,1.5135453,-0.5246506
1024,-2.3035665,0.938547
1025,1.2649591,-0.20970155
1026,1.2619778,-1.1959375
1027,-0.20781183,-1.8876737
1028,-1.3430161,1.2877934
1029,-2.23789,0.05580354
1030,0.6891793,-1.785846
1031,5.514615,0.36916438
1032,1.6632893,-0.3077034
1033,-0.31999257,0.7706862
1034,-0.608853,-0.05835175
1035,-0.034944385,-1.8572389
1036,1.1587287,0.9272953
1037,-0.24458334,0.84565026
1038,-1.3760519,1.2550777
1039,-1.0872853,-1.2569367
1040,5.3189507,-0.5257439
1041,3.6598117,0.6587198
1042,-4.9326563,0.7881588
1043,0.12455547,0.16827945
1044,-0.90413094,-1.4956343
1045,0.101469874,0.75124276
1046,1.5495927,-0.41696116
1047,3.9060667,-1.5075774
1048,-0.8950139,0.79192084
1049,-2.0967917,1.5484406
1050,-4.487192,-1.8676925
1051,2.3607678,0.40112525
1052,3.8820527,0.8294812
1053,-2.260241,0.29036656
1054,7.155648,-0.9064581
1055,-3.0770495,-0.05134014
1056,0.6156002,0.0701527
1057,-1.9189899,0.90934724
1058,1.4222009,-0.55099237
1059,-7.056946,-0.29259142
1060,1.712589,-1.964901
1061,2.0529037,-1.3718843
1062,5.6064653,2.7778416
1063,4.503808,1.1374483
1064,-0.5657361,1.5054095
1065,-1.0533862,-1.2038267
1066,-2.539528,-0.35720074
1067,0.86272943,-1.2665223
1068,3.0683315,3.2388146
1069,-3.109288,-2.3538904
1070,0.066309154,-0.52688587
1071,9.333322,2.0332632
1072,-0.02224207,-1.2567095
1073,2.9116957,0.20839159
1074,-4.5234833,1.0280567
1075,-1.4640151,0.96614903
1076,-2.5931182,0.23337482
1077,0.704072,0.32722455
1078,4.669285,1.57631
1079,-2.806366,-0.39048904
1080,2.5906904,1.5278895
1081,3.20887,1.7300001
1082,6.9479485,0.5475276
1083,-5.9256372,0.23168829
1084,-6.164672,0.3525227
1085,-1.8236434,-0.102097705
1086,1.9813783,3.3380053
1087,1.5116739,0.7449735
1088,0.25628632,0.08545269
1089,0.99234843,-0.7256537
1090,-4.3026905,-1.0728927
1091,-6.3453827,-0.56213254
1092,-0.60921675,1.3715613
1093,-6.178871,0.08498898
1094,-2.5793538,-0.31895873
1095,1.6716521,-0.7148919
1096,-5.389329,-0.10790619
1097,-1.8853568,-1.6730312
1098,3.5405376,-0.36798242
1099,-1.7287377,0.83360934
1100,-8.9198675,1.2560992
1101,-1.3898314,0.5989796
1102,-8.05449,-0.42388052
1103,-2.4508882,-0.3330211
1104,-3.3383603,0.948188
1105,-2.0568485,-0.13371272
1106,2.0440867,-1.3120453
1107,1.4952604,1.7637326
1108,1.8906808,0.18304782
1109,-4.1094704,-0.20233788
1110,6.860777,0.1328828
1111,4.9919205,-2.1804874
1112,0.57233644,2.7873828
1113,3.16483,-0.7381144
1114,-0.99676925,-0.092100635
1115,-3.4055982,0.082494795
1116,0.41162091,0.61560583
1117,1.4345514,-0.011698611
1118,-1.2364686,-0.2758184
1119,2.566481,0.66011864
1120,4.509097,-0.8641569
1121,2.6445296,-0.20273954
1122,-4.991523,0.8134695
1123,-0.7012074,-0.5609703
1124,0.8411275,2.1048172
1125,-1.4482788,-0.4420948
1126,-1.7549809,-1.4326586
1127,-2.3391945,0.7637832
1128,-3.1098359,1.9791733
1129,5.3475914,0.037999235
1130,-0.16959102,0.35169116
1131,8.586206,0.8713879
1132,8.377996,3.4796023
1133,-2.0962887,0.8089835
1134,5.790101,1.8927257
1135,4.2027836,-0.7907595
1136,-5.4407206,-0.47645012
1137,0.17861283,2.2606301
1138,1.9427941,0.32428846
1139,1.1282555,0.97823095
1140,0.07278702,0.023308575
1141,-0.7885084,0.39328477
1142,-0.48628488,-0.7923545
1143,3.927821,1.3271081
1144,-0.76390564,0.17664228
1145,-4.3453274,-1.4722198
1146,-4.7388744,0.82712805
1147,-3.6883533,0.4255422
1148,-0.898933,0.26792216
1149,-2.8925624,-1.1974185
1150,-10.192424,-0.6520095
1151,1.9776123,-1.0923741
1152,-7.11782,0.91628224
1153,-5.5550766,1.118343
1154,-0.11392829,-0.424191
1155,-3.7873585,0.2215707
1156,1.8014987,-0.47665516
1157,0.28624082,-0.90762895
1158,-0.35620725,0.5273318
1159,-8.117502,1.5805184
1160,-2.815279,-0.10950787
1161,1.8453736,2.7743962
1162,-4.5217457,-0.625762
1163,2.5689929,-0.81326234
1164,0.73194814,0.41400674
1165,-2.7687333,-2.0509052
1166,-2.4225245,0.8228067
1167,-4.447402,-0.37205383
1168,-0.7438934,0.7048032
1169,-7.45627,0.31783807
1170,0.5315232,2.3668668
1171,5.7307873,1.7823267
1172,2.0882533,0.8091445
1173,-0.82994807,-0.27741727
1174,-5.48374,0.21020658
1175,7.297743,1.9853057
1176,3.4519374,-1.3564031
1177,1.2982179,-0.99271935
1178,-4.620516,-1.000909
1179,-1.3071247,-0.91656387
1180,2.121742,1.0609679
1181,-7.736599,-1.3272194
1182,-4.151896,0.8082638
1183,-2.5124023,0.08382383
1184,1.4458666,-2.1958299
1185,0.55714214,0.5054049
1186,3.8645494,-0.92191386
1187,-2.6086924,-0.39176908
1188,0.31958944,0.45487076
1189,-1.5617431,0.09061572
1190,3.140643,-1.1018035
1191,2.9466276,2.3673632
1192,6.654646,-2.8754666
1193,-6.199479,-0.09245603
1194,1.9015317,-0.7013783
1195,4.0057287,-1.6052896
1196,-1.6315446,-0.044945363
1197,0.79535854,2.4381394
1198,1.0097629,0.40062302
1199,-1.9181923,0.74189675
1200,0.8075193,-1.1568581
1201,0.6976546,-0.17844348
1202,0.68368256,-1.1332158
1203,4.393791,0.3058815
1204,1.2053233,-1.3166072
1205,1.3014072,0.80590856
1206,1.4652331,0.3801827
1207,-8.424989,0.9672994
1208,2.11251,-1.6650697
1209,-0.8410295,-1.0166695
1210,0.41280562,0.97104955
1211,0.7285607,-0.30211192
1212,1.6704457,-0.96401364
1213,0.695392,-0.5759193
1214,-3.9179199,-1.358175
1215,2.7865717,-0.041318454
1216,-1.2000674,0.7611807
1217,4.0600452,2.9589834
1218,0.14258087,-0.38975304
1219,2.9173033,0.13300405
1220,-0.12949777,-3.1200352
1221,6.0521145,-1.1341934
1222,-5.5098667,1.1321454
1223,0.37565875,-1.3138205
1224,2.8579648,1.2582791
1225,2.8979552,0.6025688
1226,-2.2460701,-1.7436733
1227,-0.9753847,-0.63008446
1228,-1.1727962,1.1228632
1229,0.9978231,1.4636885
1230,5.1443567,1.268292
1231,-1.1321883,0.1979305
1232,2.85741,1.5776416
1233,0.92399275,0.7758257
1234,3.2313154,1.2949532
1235,-0.84684503,-0.8307872
1236,-3.090262,0.28808573
1237,2.150077,0.057635467
1238,-0.7824229,-1.7529331
1239,-1.9729793,1.7093755
1240,-4.663642,-0.30806357
1241,6.8776417,0.5715912
1242,2.2572021,-1.2420124
1243,1.2638438,1.3373383
1244,-0.4759644,-0.33854908
1245,5.42418,-1.8172084
1246,0.9729922,0.6631954
1247,2.1628654,1.0187409
1248,-3.285746,1.097371
1249,-0.42889833,0.7477538
1250,2.9234178,0.6165457
1251,-1.8248433,0.5824079
1252,-0.7686167,0.6777646
1253,-3.6097991,1.8670489
1254,3.5242817,1.5311973
1255,-0.1671282,2.3382542
1256,-1.4119,-0.1052316
1257,-2.2483156,0.10264428
1258,3.9274223,-0.3166311
1259,4.913087,-0.36401138
1260,1.4352884,-0.69202626
1261,2.5790727,-0.91388357
1262,-1.7158756,-0.15486391
1263,-3.832624,0.17504585
1264,-0.074581206,-0.6370404
1265,-2.0562382,0.075770244
1266,2.8057747,-0.972012
1267,-2.9290495,0.1766932
1268,7.3915253,-0.14121555
1269,3.762441,2.400237
1270,-2.9532335,-0.85673255
1271,6.3236113,1.260712
1272,-0.4412816,0.0016097073
1273,-0.082497716,1.3787991
1274,-1.2271358,-1.0107925
1275,4.9990187,0.12987213
1276,2.9192932,-0.14565538
1277,1.5821252,0.5231822
1278,2.2491684,0.7159256
1279,-7.2624826,-1.9723899
1280,1.7036526,0.12947981
1281,-4.347276,-1.985501
1282,3.2296813,-0.019484717
1283,-4.9001026,0.9149489
1284,0.39489222,-1.0108093
1285,3.4817898,-0.028741084
1286,-2.0979247,-0.09291062
1287,1.3603369,1.2815338
1288,-0.80912054,-3.3174646
1289,1.4534743,0.72552425
1290,5.989911,-0.3594977
1291,0.9545708,-1.5268778
1292,-2.2386506,2.4872606
1293,-4.4842873,0.6102938
1294,1.9128056,1.5009532
1295,-2.7943685,0.23192951
1296,-1.2313613,1.934415
1297,1.0268197,-0.61915433
1298,5.161887,-1.1442732
1299,0.86754966,0.5629351
1300,4.310193,-0.6142113
1301,0.023504317,-1.0173156
1302,3.9903,-0.5531512
1303,-1.9162694,-0.49032533
1304,1.892456,-2.4824414
1305,4.645211,-0.17769352
1306,5.59731,-0.13278288
1307,3.7353222,-0.113290444
1308,-3.0328984,-0.20264679
1309,1.8089838,-0.24069725
1310,-0.3139208,0.84217316
1311,-0.38826555,2.0275795
1312,-0.34886327,1.7604251
1313,-1.049273,0.9917632
1314,-7.529216,0.5631514
1315,5.294011,-0.472468
1316,-3.5769534,-0.799342
1317,2.5393717,0.08777125
1318,-1.8132118,0.08461137
1319,-2.3468313,-0.4385406
1320,1.7485003,-1.0745623
1321,-4.527895,-1.2909065
1322,3.808668,0.9143454
1323,-2.5110588,1.3566564
1324,-0.3539517,1.5229579
1325,0.81002235,-0.5422203
1326,-2.2682095,0.032064814
1327,-2.757289,-0.14875597
1328,-2.4337492,0.31484526
1329,-0.26339626,-0.625328
1330,2.5280986,1.02902
1331,0.2897539,1.066658
1332,-3.3243594,2.0658183
1333,0.04889849,2.8836148
1334,1.6170611,0.784835
1335,-8.528279,0.64324206
1336,0.6081003,0.02528482
1337,-0.33184963,2.7971575
1338,3.1486685,0.20177734
1339,-6.474557,-0.754427
1340,-11.226759,0.7083774
1341,-5.0987988,-0.6292946
1342,-2.7241924,-1.2030325
1343,5.249631,0.22697897
1344,-3.4674165,1.0691464
1345,1.7134154,0.37010217
1346,-0.93932366,-0.9553925
1347,-2.8923287,0.4655593
1348,1.6356583,-2.462776
1349,7.941737,-0.11449735
1350,0.045090854,-2.3658133
1351,0.66943514,0.4855518
1352,-4.1631722,-1.1569932
1353,-7.4307175,2.3774853
1354,0.7894455,-2.0001268
1355,4.471113,-1.4497263
1356,-4.8909464,0.9073829
1357,-1.6926308,-0.08108686
1358,-1.4539976,-1.1661787
1359,1.6297095,-0.0021596104
1360,-0.95305514,-1.409576
1361,1.9240477,1.2701849
1362,-1.8622341,-0.27890432
1363,7.349537,-0.23682384
1364,-0.19174685,1.6381239
1365,-3.8634157,0.4191124
1366,0.5888939,0.95252764
1367,0.94613695,0.5124873
1368,0.37747294,0.2907755
1369,2.2713606,-1.1814424
1370,-0.7320334,-0.69329756
1371,6.023345,0.7866719
1372,-3.4890788,-2.800568
1373,-1.220156,0.12710235
1374,-1.669398,1.6885281
1375,2.3220787,1.6341317
1376,2.5346634,-0.3820974
1377,-3.7740426,0.9815513
1378,5.32224,-0.41506
1379,-5.002763,-0.84303415
1380,1.8219388,-1.2942795
1381,-3.406972,0.48861912
1382,-0.60679156,0.2137917
1383,-4.1093235,-1.2145813
1384,-2.8073065,1.0098064
1385,-2.5668674,-0.75946105
1386,-1.0144637,-0.543034
1387,-4.7538805,-1.4501517
1388,1.8535795,2.9915287
1389,0.7461339,2.682555
1390,2.4922636,1.2183968
1391,-2.0232332,-2.0263767
1392,-4.5842066,2.2264106
1393,0.6661993,0.51376486
1394,-4.263837,0.08616994
1395,4.8127537,-0.26090032
1396,-0.97742456,0.89691305
1397,-3.8228528,-0.8544473
1398,-3.1234756,0.16591257
1399,0.23539037,0.096875906
1400,1.31335,-0.91210824
1401,-0.9551412,0.8083047
1402,0.80790854,-0.9995357
1403,0.48664492,-0.5225971
1404,-8.3154545,1.2628645
1405,-4.74967,0.092860565
1406,0.036776274,1.2542043
1407,2.6766067,-0.25450113
1408,-1.6325516,0.11257671
1409,3.2011142,-0.10164653
1410,6.3459845,0.14934614
1411,-0.992267,0.35662675
1412,-3.0659692,-0.23662727
1413,-1.0989366,-0.052396286
1414,2.035452,1.4671162
1415,-5.104045,2.43424
1416,-1.0188646,-2.23717
1417,-1.1625586,0.0959952
1418,-3.4486294,-1.2407331
1419,-5.077778,-0.94418156
1420,-1.4008398,1.0418715
1421,-1.5260326,-0.48588213
1422,-5.15576,0.642191
1423,3.0878448,2.7011945
1424,0.45885104,-2.0394876
1425,4.143483,-0.25788257
1426,-0.62479234,2.3122492
1427,-0.5897665,0.6554846
1428,4.901758,-0.44678006
1429,-4.948514,-0.21946438
1430,2.2016459,2.404111
1431,-5.4112434,-0.2531674
1432,-0.4855699,1.0026821
1433,1.200278,0.15708554
1434,-8.982485,-0.56993717
1435,-0.17402066,-0.27478772
1436,2.993302,0.34644347
1437,8.070444,-0.14708582
1438,-0.07440972,-0.5162853
1439,-2.6735795,-1.7897162
1440,-6.8956194,1.4239526
1441,1.3341105,-0.717892
1442,-4.435335,-1.6108801
1443,0.77182806,0.039958756
1444,0.66697407,0.05868433
1445,-4.101925,0.1477953
1446,4.0316095,0.8266066
1447,1.4096732,1.0239435
1448,-0.13937786,-0.14427029
1449,-5.197216,-2.1092749
1450,-6.085372,-0.95774084
1451,6.0835476,1.0783246
1452,4.0827026,-1.0570025
1453,-0.35033813,0.13520758
1454,1.4030005,0.67909646
1455,-1.515324,-1.3156782
1456,2.312474,-1.1506366
1457,-4.309327,1.3592114
1458,-1.9270828,0.570451
1459,0.74027944,-0.24842207
1460,-4.5229235,-0.37984982
1461,-2.0033388,-0.54294395
1462,-2.5299277,-2.2069676
1463,5.946107,1.8151894
1464,-0.44026124,-2.09737
1465,2.9025102,0.8693548
1466,0.8459655,0.932384
1467,2.513163,0.20266059
1468,-0.1398688,-0.2537164
1469,-0.78292143,-1.0063453
1470,-7.0187006,-1.3603008
1471,0.87473345,0.14188752
1472,0.9338286,-0.7366105
1473,-4.489278,-1.0315982
1474,-0.8744245,-1.1960611
1475,1.1810513,1.3205097
1476,-1.6612989,0.04745504
1477,1.9273705,0.516941
1478,-0.09743941,1.0001488
1479,0.9907384,0.4239597
1480,-1.7955915,1.2992822
1481,5.5402985,-0.38283613
1482,-5.061248,0.24974824
1483,-3.4016879,-1.0714554
1484,-2.2846851,-0.7806636
1485,-0.3725724,1.4249717
1486,0.23417419,0.23457567
1487,-3.2189314,0.76067615
1488,1.8944333,2.7995374
1489,-11.60782,0.12064962
1490,5.7796383,-0.46237275
1491,-3.8247848,0.35293427
1492,-4.250595,0.7008323
1493,-0.7582748,0.98585373
1494,1.8143907,0.42598808
1495,-7.6266174,0.16659471
1496,-3.3437884,-1.2970748
1497,3.2688284,-1.9213823
1498,-2.3497567,1.9039525
1499,4.4759665,0.3719115
1500,3.5413978,-0.50324905
1501,4.4795094,-0.9984958
1502,-0.3424858,-1.4007784
1503,-2.7247696,-1.14337
1504,-2.5028791,0.07790138
1505,0.16586018,1.2903584
1506,-0.8546308,-0.13133818
1507,3.278545,0.0730506
1508,-3.9414997,-0.3538764
1509,-4.692234,-2.2655206
1510,0.72436213,-1.606502
1511,0.1368177,0.4472238
1512,-3.2961514,1.0267012
1513,0.44543147,-0.4859141
1514,-1.3247286,1.7048249
1515,-2.799468,1.1855515
1516,3.5913155,-1.8280379
1517,-2.2854264,0.022325356
1518,4.425044,-0.00453505
1519,-3.98561,-1.4413526
1520,1.4771395,-0.9580009
1521,-4.1972246,-2.2810056
1522,0.010997951,1.5574887
1523,-4.166192,1.2270736
1524,5.2703676,-0.6482217
1525,-3.3106606,-0.65322596
1526,2.6430657,-0.42243704
1527,-7.910471,-0.07546821
1528,3.7427123,-0.8068494
1529,1.4456838,-0.24074315
1530,3.935848,1.5349779
1531,-2.8341043,-1.3332889
1532,4.466113,1.7497222
1533,4.520362,-0.060558274
1534,-2.3082922,0.6148736
1535,-0.0802131,1.1717469
1536,2.7915676,-0.18510012
1537,0.5438989,-1.1451449
1538,3.3904128,0.1063198
1539,1.6415083,0.5611084
1540,-1.6332539,-1.562087
1541,2.0181017,0.5119268
1542,0.86639667,0.7177323
1543,-1.427914,1.086985
1544,0.93654656,0.49507198
1545,-10.201543,1.6770059
1546,2.476998,0.21404049
1547,-4.505789,1.9279146
1548,-3.0023408,-0.053937096
1549,-0.6322168,-1.9389237
1550,-0.8379079,-1.047491
1551,0.87148476,3.8151565
1552,-0.866297,0.63660777
1553,0.22239494,-1.3463247
1554,-2.4300535,-1.8479049
1555,5.2768936,0.53135717
1556,-5.8443956,0.7466534
1557,3.3346965,2.2221277
1558,4.8420477,0.9951187
1559,0.093091905,2.2580888
1560,-1.1146704,0.7851219
1561,1.6755831,-1.1578714
1562,-1.7479739,-0.85458356
1563,-0.2532968,0.8924133
1564,-2.1448479,-0.22729252
1565,0.05555138,0.044983834
1566,-0.25100756,1.6217474
1567,-2.1227593,0.3957677
1568,0.04896894,-1.8383198
1569,5.618308,0.99542326
1570,-5.803958,1.9872204
1571,0.6446676,0.1474105
1572,-2.7039366,-0.47748607
1573,3.8274481,-3.2021167
1574,0.62006867,-1.4622746
1575,-1.4665198,-1.5438668
1576,0.33459026,1.2208306
1577,3.4464138,-0.3411659
1578,0.22830975,1.8575093
1579,-2.362895,2.15686
1580,-2.5124664,-0.42927465
1581,-5.251584,0.90723366
1582,1.1359789,0.44205636
1583,1.792597,1.1352094
1584,-5.015176,0.11402398
1585,-2.3337939,0.81120205
1586,7.5453873,-0.075097755
1587,-1.5016063,-1.6630989
1588,2.048255,0.52866435
1589,-0.07671359,1.4315449
1590,-2.9495394,2.302831
1591,8.356307,2.375958
1592,-2.627954,-0.03158105
1593,-5.174983,0.7666091
1594,-1.9903548,-0.7647078
1595,1.095945,1.368018
1596,0.5493846,-2.2500906
1597,-2.507635,1.1788508
1598,0.9483433,1.302452
1599,-1.6957295,-0.7960573
1600,0.09422368,2.280834
1601,2.9200754,2.2019382
1602,3.208971,1.1242629
1603,2.568034,1.0526947
1604,2.4115438,1.3754448
1605,-1.8502753,-2.1414325
1606,2.7383292,2.7945342
1607,-6.7477436,-0.56214565
1608,-10.897807,0.5828083
1609,-0.421345,0.73523784
1610,0.40784264,-0.42698446
1611,4.00702,-0.4827035
1612,-3.072302,0.52218
1613,-0.6363504,1.7560976
1614,-0.6157676,-0.27920678
1615,-7.2968683,0.43650934
1616,-2.2664566,-1.262143
1617,-5.6895723,-2.1135333
1618,2.2880864,0.3166791
1619,0.2755307,-2.335878
1620,-1.2339993,0.24202128
1621,-3.0819995,-2.3318365
1622,-1.9634825,-0.17716756
1623,4.152563,0.6685718
1624,-4.2466636,-0.7808709
1625,-4.1691914,1.4575967
1626,-0.08794621,0.13765222
1627,-5.749671,0.100523114
1628,0.88938427,-0.19570903
1629,-1.1295953,-0.24811645
1630,-7.5866528,0.7328069
1631,3.6940525,-0.6425594
1632,-9.092268,-0.86028314
1633,-6.089879,-0.6398871
1634,1.7083669,1.0733542
1635,3.8113186,2.5224707
1636,-6.361394,0.15447764
1637,8.029854,-2.1277008
1638,1.8927703,1.7378825
1639,2.1202312,0.04102942
1640,-8.903254,-1.9211657
1641,-4.2824783,-0.017036093
1642,-3.6676865,0.7051174
1643,2.6735349,-0.9998217
1644,-3.9644847,-0.081192076
1645,9.934428,-1.6831589
1646,-5.2240725,-0.48826376
1647,-1.8080055,0.6674962
1648,-5.1138706,-0.23060931
1649,-1.0812995,0.6168018
1650,-2.4937842,-0.9293356
1651,-1.2622442,-0.56146944
1652,-4.2222204,-0.8121995
1653,0.72265375,0.8537668
1654,5.829235,-0.38955095
1655,1.7583926,-0.53880864
1656,0.6179069,-0.70383406
1657,1.3476295,1.6087538
1658,-3.1857245,-1.987642
1659,-8.557574,2.4938326
1660,-0.8204255,-1.4067154
1661,-1.1809363,0.5936232
1662,-1.9970424,-0.07849574
1663,1.9235032,1.5050802
1664,-0.35748714,-1.7147892
1665,-1.327883,-1.6214229
1666,-1.651445,1.0901399
1667,0.49801826,-0.18411861
1668,-1.5569894,0.06171708
1669,-2.5208848,1.8646556
1670,8.728672,-0.76472133
1671,1.8327732,0.0099299755
1672,-3.0088115,-0.65002316
1673,11.4223995,-0.8833164
1674,1.2003758,-0.61421436
1675,0.9156283,-0.29182217
1676,2.6603267,0.8766085
1677,1.1538168,0.972712
1678,-1.579489,-1.2458931
1679,4.2110615,-0.1436159
1680,2.1676264,-2.1825984
1681,2.3360806,1.1630037
1682,0.6107007,0.3089529
1683,0.3645019,1.8064182
1684,0.9232689,0.026886478
1685,-2.3076448,-1.0261763
1686,-1.6318974,-0.8442898
1687,2.6688166,-0.26016444
1688,-0.8303181,0.09785248
1689,0.7632749,-0.7855202
1690,0.38689333,-0.33437425
1691,-2.0856636,0.1506381
1692,6.1574755,-0.07007536
1693,-1.3373694,1.0181655
1694,1.0400845,-0.5311754
1695,-1.1693974,1.9768349
1696,0.55156493,0.09686938
1697,5.435004,-0.9743459
1698,3.678243,2.2315967
1699,4.1572237,-0.39070612
1700,-0.7291887,-1.1475343
1701,-4.677104,-0.31707677
1702,7.8721676,0.38935906
1703,2.4175582,-0.7015617
1704,6.8004093,-0.6229446
1705,3.1523092,-0.22969757
1706,-0.012438923,1.8196169
1707,3.8196528,-0.33799565
1708,1.3205013,-1.2598553
1709,4.047285,-2.7931855
1710,0.87950504,0.62916493
1711,-1.4732789,-0.14354017
1712,5.146988,-0.8822161
1713,-0.55881417,-1.1223047
1714,0.36052263,-1.2142128
1715,-1.9882249,1.8742828
1716,-1.2372744,-0.6816105
1717,1.1640122,0.28503945
1718,4.2977057,-2.5695477
1719,-6.0156136,1.584209
1720,2.8883972,-1.1810415
1721,-7.9557343,0.6550588
1722,8.860204,1.6502335
1723,-0.36614826,-1.572211
1724,4.4742956,0.33284053
1725,1.4197594,-1.1634429
1726,-7.6653595,-0.1185309
1727,5.4682045,1.6464664
1728,3.5946524,-0.3988832
1729,-2.0419376,1.1239619
1730,0.39361095,-0.13639435
1731,-2.7914493,1.0867375
1732,5.686262,1.3055671
1733,-2.9472473,1.1917906
1734,2.3863027,-0.5710246
1735,-4.1546345,0.13657042
1736,-1.7805117,1.2533727
1737,4.7523212,-2.0266585
1738,-0.42358544,2.101468
1739,-0.17556512,0.3028657
1740,-0.67149377,1.585449
1741,3.6079428,3.0260415
1742,-2.2760074,-0.7280675
1743,0.44243658,2.3842523
1744,1.4281526,1.8756355
1745,1.0861406,1.3209057
1746,10.710586,0.54721266
1747,-12.537887,0.35327864
1748,-1.1623964,0.99518424
1749,-7.8534822,1.6483375
1750,-8.347426,-1.8175191
1751,3.0900452,-0.8856539
1752,1.5407573,-0.1882202
1753,3.659765,0.94555026
1754,-3.3523753,-0.55589014
1755,0.29373252,0.6559671
1756,-2.296415,-1.2162801
1757,3.1407652,0.5422994
1758,3.511877,-0.09123568
1759,4.257678,-0.80252856
1760,1.0588316,-0.25111404
1761,-13.296658,0.36703554
1762,-0.01324141,-0.5835302
1763,-2.414481,-0.11783096
1764,10.18901,-2.0197687
1765,5.101346,0.40880635
1766,-4.647333,-0.5195863
1767,-1.8258436,0.72682494
1768,-3.477136,1.5650284
1769,-5.716691,0.5639614
1770,-1.5957127,-0.37744504
1771,2.9913502,3.1612844
1772,-0.4471985,-0.8471108
1773,-1.7647231,0.57493126
1774,-0.65464246,2.9866621
1775,-2.315321,-0.6936754
1776,0.31239396,-2.1653287
1777,-2.5267951,-0.25771606
1778,3.227558,-0.35964078
1779,-0.48113325,-0.12909672
1780,-7.084139,-0.9360685
1781,-0.7546793,-0.0010743244
1782,-0.61401486,-1.4565058
1783,-0.96150345,1.387361
1784,-6.0318785,-1.0024618
1785,-2.863068,1.7177569
1786,2.087028,0.40457964
1787,-4.3412285,-0.45303178
1788,1.0905273,-1.2385296
1789,4.288377,1.1374139
1790,3.0272644,-0.81921816
1791,-2.4182446,-0.12796651
1792,1.7542117,1.2153008
1793,-1.8021997,0.9618032
1794,-10.169935,1.6795369
1795,4.374898,0.44962087
1796,0.83372307,0.25942013
1797,0.52495867,1.3081424
1798,-3.363876,0.097653165
1799,-4.9008093,-1.2928941
1800,-0.016267747,1.6112937
1801,1.4056617,-0.08120783
1802,1.353022,0.8339254
1803,-0.05993545,-0.75771385
1804,-4.4598083,-0.5545309
1805,2.890729,0.107975066
1806,4.3932858,-2.5441687
1807,0.3389483,-2.4568646
1808,0.3630842,-2.302876
1809,-4.313737,-0.22340286
1810,-0.9226125,0.21806584
1811,2.4300447,-0.04841735
1812,6.8223476,-0.1035742
1813,-1.8981171,1.3256874
1814,1.190656,-0.2309974
1815,1.5895996,0.31026426
1816,4.0654755,-0.99684584
1817,-4.131481,-0.16647848
1818,-1.8350978,0.6645277
1819,-2.5552819,0.18100816
1820,1.1955266,-0.9482164
1821,-0.075068444,1.0281998
1822,-0.35444054,1.1732833
1823,1.3912437,0.06740169
1824,0.77141964,-0.1260876
1825,-2.8935122,-3.4077597
1826,-4.182395,-0.32477865
1827,-2.5293467,-0.9527987
1828,-3.8497736,1.8510201
1829,-4.821745,-1.6681052
1830,2.5222256,2.526281
